a6673592-5536-4597-8b4e-aa66f62033fa;91;Bank of America Plaza;Atlanta;United States;312.0;1023.6220550537109;55;1992;;;0.0;;0.0;0.0;
44214f99-2df2-496f-a18b-a96ba1172fd7;92;Moi Center;Shenyang;China;311.0;1020.341215133667;75;2012;;;0.0;;0.0;0.0;
99cdefbe-8763-47de-9b39-dd82cbbe1ef7;93;U.S. Bank Tower;Los Angeles;United States;310.3;1018.0446271896362;73;1989;;;0.0;;0.0;0.0;
6dfad956-9aca-49a5-830b-b441ce3cc746;94;Menara Telekom;Kuala Lumpur;Malaysia;310.0;1017.060375213623;55;2001;;;0.0;;0.0;0.0;
f85e0c28-00fc-46d3-a5c1-dac610dcd9b8;95;Ocean Heights;Dubai;UAE;310.0;1017.060375213623;82;2010;;;0.0;;0.0;0.0;
8d0f6ce8-b2fd-48bb-a4df-f0509ef1a082;96;Pearl River Tower;Guangzhou;China;309.6;1015.7480392456056;71;2013;;;0.0;;0.0;0.0;
0f5834cb-cad9-43c5-bc65-f35b738db8df;97;Fortune Center;Guangzhou;China;309.4;1015.0918712615966;68;2015;;;0.0;;0.0;0.0;
b5f1d2e7-0036-4dbf-8888-907c19391515;98;Jumeirah Emirates Towers Hotel;Dubai;UAE;309.0;1013.7795352935791;56;2000;;;0.0;;0.0;0.0;
236e8f37-be89-49d8-8497-8900d69b9979;99;Stalnaya Vershina;Moscow;Russia;308.9;1013.4514513015746;72;2015;;;0.0;;0.0;0.0;
58955e84-4ffa-4e5a-8e9f-e92dea0bcca3;100;Burj Rafal;Riyadh;Saudi Arabia;308.0;1010.4986953735352;68;2013;;;0.0;;0.0;0.0;
6abef2cf-4dfc-4710-99c8-8b62aee8008e;101;Wanda Plaza 1;Kunming;China;307.0;1007.2178554534912;70;2016;;;0.0;;0.0;0.0;
0b541cd1-28f8-4f24-99e7-4ceada50f45e;102;Wanda Plaza 2;Kunming;China;307.0;1007.2178554534912;70;2016;;;0.0;;0.0;0.0;
2a353952-a455-4df8-bf2f-140b88d32cc7;103;Franklin Center;Chicago;United States;306.9;1006.8897714614867;60;1989;;;0.0;;0.0;0.0;
70a8579b-8926-4279-a49a-e458119e8579;104;Cayan Tower;Dubai;UAE;306.4;1005.2493515014647;76;2013;;;0.0;;0.0;0.0;
d6cdae05-f91f-4593-92b6-b49c7183beeb;105;One57;New York City;United States;306.1;1004.2650995254518;75;2013;;;0.0;;0.0;0.0;
8aed7446-db01-47d4-8835-b40f4b72ed03;106;East Pacific Center Tower A;Shenzhen;China;306.0;1003.9370155334473;85;2012;;;0.0;;0.0;0.0;
fc6f7fc6-4f8b-4351-b835-62d5056239cd;107;The Shard;London;United Kingdom;306.0;1003.9370155334473;73;2012;;;0.0;;0.0;0.0;
d317d765-9685-44df-bf25-7e5532fec519;108;JPMorgan Chase Tower;Houston;United States;305.4;1001.9685115814208;75;1982;;;0.0;;0.0;0.0;
e637e3f0-2db9-4d67-8b79-994eccd40848;109;Etihad Tower 2;Abu Dhabi;UAE;305.3;1001.6404275894165;79;2011;;;0.0;;0.0;0.0;
287163c0-5c2d-47bd-9396-ede6d42950e0;110;Northeast Asia Trade Tower;Incheon;South Korea;305.0;1000.6561756134033;68;2010;;;0.0;;0.0;0.0;
5647a2e2-e836-467d-98ef-088fb5ff8770;111;Baiyoke Tower II;Bangkok;Thailand;304.0;997.3753356933594;85;1997;;;0.0;;0.0;0.0;
2a1d1b61-baab-4d8e-9b4c-7d1112a3a508;112;Wuxi Maoye City - Marriott Hotel;Wuxi;China;303.8;996.7191677093506;68;2014;;;0.0;;0.0;0.0;
542e8bd4-8633-4590-9e09-f1d60d53c469;113;Shenzhen CFC Changfu Centre;Shenzhen;China;303.8;996.7191677093506;68;2016;;;0.0;;0.0;0.0;
06c6f7bc-7914-4970-a06c-c48689ad2c78;114;Two Prudential Plaza;Chicago;United States;303.3;995.0787477493286;64;1990;;;0.0;;0.0;0.0;
ae8e1487-24a6-42fa-be70-3d3b03773afe;115;Diwang International Fortune Center;Liuzhou;China;303.0;994.0944957733154;75;2015;;;0.0;;0.0;0.0;
a05b7dfc-1f26-44d6-addb-60f3f14e6835;116;KAFD World Trade Center;Riyadh;Saudi Arabia;303.0;994.0944957733154;67;2015;;;0.0;;0.0;0.0;
28595c41-0213-4e6e-934f-8bcd30035ea3;117;Jiangxi Nanchang Greenland Central Plaza 1;Nanchang;China;303.0;994.0944957733154;59;2015;;;0.0;;0.0;0.0;
a6964af4-3d56-4bad-9484-6f3d2ce744ab;118;Jiangxi Nanchang Greenland Central Plaza 2;Nanchang;China;303.0;994.0944957733154;59;2015;;;0.0;;0.0;0.0;
434604d6-591d-49b4-9e32-dea156f081d2;119;Greenland Puli Center;Jinan;China;303.0;994.0944957733154;60;2015;;;0.0;;0.0;0.0;
cff5c766-6706-4706-9b5a-763570463c2b;120;Leatop Plaza;Guangzhou;China;303.0;994.0944957733154;65;2011;;;0.0;;0.0;0.0;
ed20fe8b-62aa-4d09-8313-2723f8504498;121;Wells Fargo Plaza;Houston;United States;302.4;992.125991821289;71;1983;;;0.0;;0.0;0.0;
b5305e85-400e-4f20-b1eb-c960978f17bb;122;Kingdom Centre;Riyadh;Saudi Arabia;302.3;991.7979078292847;41;2002;;;0.0;;0.0;0.0;
ec2bbf35-4458-45e8-a888-a8bc5d0306c1;123;The Address Downtown Burj Khalifa;Dubai;UAE;302.2;991.4698238372803;63;2008;;;0.0;;0.0;0.0;
d57a5670-c6cf-456c-bba5-1974f8d6219a;124;Gate of the Orient;Suzhou;China;302.0;990.8136558532715;68;2015;;;0.0;;0.0;0.0;
34197047-39ff-400a-b4da-efe3e823dd75;125;Moscow Tower;Moscow;Russia;302.0;990.8136558532715;76;2010;;;0.0;;0.0;0.0;
b45f5b0f-f7a8-4f65-b909-b490b7d5633c;126;We've the Zenith Tower A;Busan;South Korea;301.0;987.5328159332275;80;2011;;;0.0;;0.0;0.0;
e79f53c4-4691-41af-8db9-26fb533c7f12;127;Huachuang International Plaza;Changsha;China;301.0;987.5328159332275;66;2017;;;0.0;;0.0;0.0;
4f9af8bb-6e40-4772-8b26-61eb3e2966b9;128;Shenzhen Zhongzhou Holdings Financial Center Tower A;Shenzhen;China;300.8;986.8766479492188;61;2014;;;0.0;;0.0;0.0;
38b799e5-60df-4535-be1a-893032117bdd;129;Gran Torre Santiago;Santiago;Chile;300.0;984.2519760131836;62;2012;;;0.0;;0.0;0.0;
02ac1c0e-3efd-4292-8151-87a9cb63a66a;130;Abeno Harukas;Osaka;Japan;300.0;984.2519760131836;60;2014;;;0.0;;0.0;0.0;
e68962fe-1605-4a29-b574-f354f2b45a8a;131;Arraya 2;Kuwait City;Kuwait;300.0;984.2519760131836;60;2009;;;0.0;;0.0;0.0;
5a84d7b2-f81e-4e13-8ef0-c19c4c427bdb;132;Aspire Tower;Doha;Qatar;300.0;984.2519760131836;36;2007;;;0.0;;0.0;0.0;
793718ea-bd2b-424c-b70f-f08c4af48a73;133;First Canadian Place;Toronto;Canada;298.0;977.6902961730957;72;1976;;;0.0;;0.0;0.0;
a87cf107-f500-4bfa-9815-f2fb357806b4;134;One Island East;Hong Kong;Hong Kong;298.0;977.6902961730957;68;2008;;;0.0;;0.0;0.0;
6355aa7a-7ecc-43fb-b274-15a19f6eff3b;135;4 World Trade Center;New York City;United States;298.0;977.6902961730957;65;2013;;;0.0;;0.0;0.0;
ae230f0a-9bf0-4803-84dd-b4eb0ffd5ff1;136;Eureka Tower;Melbourne;Australia;297.0;974.4094562530518;91;2006;;;0.0;;0.0;0.0;
c4223188-611b-4a99-809b-3f92b8bdf6be;137;Comcast Center;Philadelphia;United States;297.0;974.4094562530518;57;2008;;;0.0;;0.0;0.0;
